row,col,r,newCoords,xq,yq
2.000000,220.000000,0.898861,1.985423,110.807596,1.007342
2.000000,221.000000,0.902497,1.989707,111.071655,1.005173
2.000000,222.000000,0.906156,1.994019,111.332920,1.002999
2.000000,223.000000,0.909837,1.998362,111.591411,1.000820
2.000000,224.000000,0.913540,2.002733,111.847149,0.998635
2.000000,225.000000,0.917265,2.007134,112.100154,0.996446
2.000000,226.000000,0.921011,2.011563,112.350447,0.994252
2.000000,227.000000,0.924779,2.016021,112.598047,0.992053
2.000000,228.000000,0.928567,2.020507,112.842975,0.989851
2.000000,229.000000,0.932376,2.025021,113.085251,0.987644
2.000000,230.000000,0.936205,2.029563,113.324895,0.985434
2.000000,231.000000,0.940054,2.034132,113.561928,0.983220
2.000000,232.000000,0.943923,2.038729,113.796370,0.981003
2.000000,233.000000,0.947812,2.043353,114.028241,0.978783
2.000000,234.000000,0.951721,2.048005,114.257560,0.976560
2.000000,235.000000,0.955648,2.052682,114.484349,0.974335
2.000000,236.000000,0.959595,2.057387,114.708627,0.972107
2.000000,237.000000,0.963560,2.062117,114.930413,0.969877
2.000000,238.000000,0.967543,2.066874,115.149728,0.967645
2.000000,239.000000,0.971545,2.071657,115.366591,0.965411
2.000000,240.000000,0.975565,2.076465,115.581023,0.963175
2.000000,241.000000,0.979603,2.081299,115.793042,0.960938
2.000000,242.000000,0.983658,2.086159,116.002668,0.958700
2.000000,243.000000,0.987730,2.091044,116.209920,0.956460
2.000000,244.000000,0.991820,2.095953,116.414819,0.954220
2.000000,245.000000,0.995927,2.100888,116.617381,0.951979
2.000000,246.000000,1.000050,2.105847,116.817628,0.949737
3.000000,1.000000,0.991870,2.096013,0.477096,1.431289
3.000000,2.000000,0.987747,2.091063,0.956451,1.434677
3.000000,3.000000,0.983640,2.086138,1.438064,1.438064
3.000000,4.000000,0.979550,2.081237,1.921934,1.441450
3.000000,5.000000,0.975478,2.076362,2.408058,1.444835
3.000000,6.000000,0.971423,2.071511,2.896436,1.448218
3.000000,7.000000,0.967386,2.066687,3.387064,1.451599
3.000000,8.000000,0.963367,2.061888,3.879940,1.454977
3.000000,9.000000,0.959366,2.057115,4.375060,1.458353
3.000000,10.000000,0.955384,2.052367,4.872422,1.461727
3.000000,11.000000,0.951420,2.047647,5.372021,1.465097
3.000000,12.000000,0.947475,2.042952,5.873853,1.468463
3.000000,13.000000,0.943549,2.038284,6.377913,1.471826
3.000000,14.000000,0.939642,2.033644,6.884196,1.475185
3.000000,15.000000,0.935756,2.029030,7.392696,1.478539
3.000000,16.000000,0.931888,2.024443,7.903407,1.481889
3.000000,17.000000,0.928041,2.019884,8.416323,1.485233
3.000000,18.000000,0.924215,2.015353,8.931436,1.488573
3.000000,19.000000,0.920409,2.010850,9.448740,1.491906
3.000000,20.000000,0.916623,2.006375,9.968225,1.495234
3.000000,21.000000,0.912859,2.001929,10.489884,1.498555
3.000000,22.000000,0.909116,1.997511,11.013707,1.501869
3.000000,23.000000,0.905395,1.993122,11.539684,1.505176
3.000000,24.000000,0.901696,1.988762,12.067806,1.508476
3.000000,25.000000,0.898019,1.984432,12.598062,1.511767
3.000000,26.000000,0.894364,1.980132,13.130440,1.515051
3.000000,27.000000,0.890732,1.975861,13.664929,1.518325
3.000000,28.000000,0.887123,1.971621,14.201516,1.521591
3.000000,29.000000,0.883538,1.967410,14.740188,1.524847
3.000000,30.000000,0.879975,1.963231,15.280931,1.528093
3.000000,31.000000,0.876437,1.959083,15.823731,1.531329
3.000000,32.000000,0.872923,1.954966,16.368574,1.534554
3.000000,33.000000,0.869433,1.950880,16.915443,1.537768
3.000000,34.000000,0.865969,1.946826,17.464322,1.540970
3.000000,35.000000,0.862529,1.942804,18.015195,1.544160
3.000000,36.000000,0.859114,1.938815,18.568043,1.547337
3.000000,37.000000,0.855725,1.934858,19.122848,1.550501
3.000000,38.000000,0.852362,1.930934,19.679592,1.553652
3.000000,39.000000,0.849025,1.927044,20.238255,1.556789
3.000000,40.000000,0.845715,1.923186,20.798816,1.559911
3.000000,41.000000,0.842432,1.919363,21.361254,1.563019
3.000000,42.000000,0.839176,1.915574,21.925547,1.566110
3.000000,43.000000,0.835947,1.911819,22.491672,1.569186
3.000000,44.000000,0.832746,1.908098,23.059606,1.572246
3.000000,45.000000,0.829573,1.904413,23.629325,1.575288
3.000000,46.000000,0.826429,1.900763,24.200804,1.578313
3.000000,47.000000,0.823314,1.897149,24.774017,1.581320
3.000000,48.000000,0.820227,1.893571,25.348936,1.584309
3.000000,49.000000,0.817171,1.890028,25.925536,1.587278
3.000000,50.000000,0.814143,1.886523,26.503788,1.590227
3.000000,51.000000,0.811146,1.883054,27.083662,1.593157
3.000000,52.000000,0.808180,1.879623,27.665129,1.596065
3.000000,53.000000,0.805244,1.876229,28.248157,1.598952
3.000000,54.000000,0.802340,1.872872,28.832717,1.601818
3.000000,55.000000,0.799467,1.869554,29.418774,1.604660
3.000000,56.000000,0.796625,1.866275,30.006296,1.607480
3.000000,57.000000,0.793816,1.863034,30.595249,1.610276
3.000000,58.000000,0.791039,1.859833,31.185598,1.613048
3.000000,59.000000,0.788296,1.856671,31.777306,1.615795
3.000000,60.000000,0.785585,1.853549,32.370338,1.618517
3.000000,61.000000,0.782908,1.850467,32.964656,1.621213
3.000000,62.000000,0.780265,1.847425,33.560221,1.623882
3.000000,63.000000,0.777655,1.844425,34.156994,1.626524
3.000000,64.000000,0.775081,1.841465,34.754934,1.629138
3.000000,65.000000,0.772541,1.838547,35.354002,1.631723
3.000000,66.000000,0.770037,1.835671,35.954155,1.634280
3.000000,67.000000,0.767568,1.832837,36.555350,1.636807
3.000000,68.000000,0.765135,1.830046,37.157544,1.639303
3.000000,69.000000,0.762739,1.827297,37.760692,1.641769
3.000000,70.000000,0.760379,1.824592,38.364750,1.644204
3.000000,71.000000,0.758056,1.821930,38.969671,1.646606
3.000000,72.000000,0.755771,1.819312,39.575408,1.648975
3.000000,73.000000,0.753523,1.816738,40.181913,1.651311
3.000000,74.000000,0.751313,1.814208,40.789139,1.653614
3.000000,75.000000,0.749141,1.811724,41.397035,1.655881
3.000000,76.000000,0.747008,1.809285,42.005552,1.658114
3.000000,77.000000,0.744914,1.806891,42.614639,1.660311
3.000000,78.000000,0.742859,1.804543,43.224244,1.662471
3.000000,79.000000,0.740844,1.802241,43.834315,1.664594
3.000000,80.000000,0.738869,1.799986,44.444800,1.666680
3.000000,81.000000,0.736934,1.797777,45.055643,1.668728
3.000000,82.000000,0.735040,1.795616,45.666792,1.670736
3.000000,83.000000,0.733187,1.793501,46.278190,1.672706
3.000000,84.000000,0.731375,1.791435,46.889782,1.674635
3.000000,85.000000,0.729604,1.789417,47.501512,1.676524
3.000000,86.000000,0.727876,1.787447,48.113324,1.678372
3.000000,87.000000,0.726189,1.785525,48.725158,1.680178
3.000000,88.000000,0.724545,1.783653,49.336958,1.681942
3.000000,89.000000,0.722944,1.781829,49.948665,1.683663
3.000000,90.000000,0.721386,1.780056,50.560220,1.685341
3.000000,91.000000,0.719871,1.778331,51.171564,1.686975
3.000000,92.000000,0.718399,1.776657,51.782636,1.688564
3.000000,93.000000,0.716971,1.775034,52.393376,1.690109
3.000000,94.000000,0.715588,1.773460,53.003725,1.691608
3.000000,95.000000,0.714249,1.771938,53.613620,1.693062
3.000000,96.000000,0.712954,1.770466,54.223000,1.694469
3.000000,97.000000,0.711705,1.769046,54.831804,1.695829
3.000000,98.000000,0.710500,1.767678,55.439971,1.697142
3.000000,99.000000,0.709341,1.766361,56.047438,1.698407
3.000000,100.000000,0.708227,1.765096,56.654143,1.699624
3.000000,101.000000,0.707159,1.763883,57.260024,1.700793
3.000000,102.000000,0.706137,1.762723,57.865019,1.701912
3.000000,103.000000,0.705161,1.761615,58.469064,1.702982
3.000000,104.000000,0.704231,1.760560,59.072099,1.704003
3.000000,105.000000,0.703348,1.759558,59.674061,1.704973
3.000000,106.000000,0.702512,1.758610,60.274887,1.705893
3.000000,107.000000,0.701723,1.757714,60.874516,1.706762
3.000000,108.000000,0.700980,1.756872,61.472885,1.707580
3.000000,109.000000,0.700285,1.756084,62.069933,1.708347
3.000000,110.000000,0.699637,1.755349,62.665598,1.709062
3.000000,111.000000,0.699037,1.754668,63.259819,1.709725
3.000000,112.000000,0.698484,1.754042,63.852535,1.710336
3.000000,113.000000,0.697979,1.753469,64.443686,1.710894
3.000000,114.000000,0.697521,1.752950,65.033212,1.711400
3.000000,115.000000,0.697112,1.752486,65.621052,1.711854
3.000000,116.000000,0.696750,1.752077,66.207148,1.712254
3.000000,117.000000,0.696437,1.751721,66.791441,1.712601
3.000000,118.000000,0.696171,1.751421,67.373873,1.712895
3.000000,119.000000,0.695954,1.751175,67.954387,1.713136
3.000000,120.000000,0.695785,1.750983,68.532924,1.713323
3.000000,121.000000,0.695665,1.750846,69.109430,1.713457
3.000000,122.000000,0.695592,1.750764,69.683849,1.713537
3.000000,123.000000,0.695568,1.750737,70.256126,1.713564
3.000000,124.000000,0.695592,1.750764,70.826208,1.713537
3.000000,125.000000,0.695665,1.750846,71.394040,1.713457
3.000000,126.000000,0.695785,1.750983,71.959571,1.713323
3.000000,127.000000,0.695954,1.751175,72.522749,1.713136
3.000000,128.000000,0.696171,1.751421,73.083524,1.712895
3.000000,129.000000,0.696437,1.751721,73.641846,1.712601
3.000000,130.000000,0.696750,1.752077,74.197666,1.712254
3.000000,131.000000,0.697112,1.752486,74.750938,1.711854
3.000000,132.000000,0.697521,1.752950,75.301614,1.711400
3.000000,133.000000,0.697979,1.753469,75.849649,1.710894
3.000000,134.000000,0.698484,1.754042,76.394998,1.710336
3.000000,135.000000,0.699037,1.754668,76.937618,1.709725
3.000000,136.000000,0.699637,1.755349,77.477467,1.709062
3.000000,137.000000,0.700285,1.756084,78.014503,1.708347
3.000000,138.000000,0.700980,1.756872,78.548686,1.707580
3.000000,139.000000,0.701723,1.757714,79.079979,1.706762
3.000000,140.000000,0.702512,1.758610,79.608342,1.705893
3.000000,141.000000,0.703348,1.759558,80.133739,1.704973
3.000000,142.000000,0.704231,1.760560,80.656136,1.704003
3.000000,143.000000,0.705161,1.761615,81.175497,1.702982
3.000000,144.000000,0.706137,1.762723,81.691791,1.701912
3.000000,145.000000,0.707159,1.763883,82.204985,1.700793
3.000000,146.000000,0.708227,1.765096,82.715049,1.699624
3.000000,147.000000,0.709341,1.766361,83.221953,1.698407
3.000000,148.000000,0.710500,1.767678,83.725671,1.697142
3.000000,149.000000,0.711705,1.769046,84.226174,1.695829
3.000000,150.000000,0.712954,1.770466,84.723438,1.694469
3.000000,151.000000,0.714249,1.771938,85.217438,1.693062
3.000000,152.000000,0.715588,1.773460,85.708151,1.691608
3.000000,153.000000,0.716971,1.775034,86.195555,1.690109
3.000000,154.000000,0.718399,1.776657,86.679630,1.688564
3.000000,155.000000,0.719871,1.778331,87.160356,1.686975
3.000000,156.000000,0.721386,1.780056,87.637715,1.685341
3.000000,157.000000,0.722944,1.781829,88.111691,1.683663
3.000000,158.000000,0.724545,1.783653,88.582266,1.681942
3.000000,159.000000,0.726189,1.785525,89.049427,1.680178
3.000000,160.000000,0.727876,1.787447,89.513160,1.678372
3.000000,161.000000,0.729604,1.789417,89.973453,1.676524
3.000000,162.000000,0.731375,1.791435,90.430294,1.674635
3.000000,163.000000,0.733187,1.793501,90.883674,1.672706
3.000000,164.000000,0.735040,1.795616,91.333583,1.670736
3.000000,165.000000,0.736934,1.797777,91.780014,1.668728
3.000000,166.000000,0.738869,1.799986,92.222959,1.666680
3.000000,167.000000,0.740844,1.802241,92.662414,1.664594
3.000000,168.000000,0.742859,1.804543,93.098372,1.662471
3.000000,169.000000,0.744914,1.806891,93.530831,1.660311
3.000000,170.000000,0.747008,1.809285,93.959787,1.658114
3.000000,171.000000,0.749141,1.811724,94.385240,1.655881
3.000000,172.000000,0.751313,1.814208,94.807187,1.653614
3.000000,173.000000,0.753523,1.816738,95.225630,1.651311
3.000000,174.000000,0.755771,1.819312,95.640568,1.648975
3.000000,175.000000,0.758056,1.821930,96.052005,1.646606
3.000000,176.000000,0.760379,1.824592,96.459943,1.644204
3.000000,177.000000,0.762739,1.827297,96.864385,1.641769
3.000000,178.000000,0.765135,1.830046,97.265336,1.639303
3.000000,179.000000,0.767568,1.832837,97.662801,1.636807
3.000000,180.000000,0.770037,1.835671,98.056786,1.634280
3.000000,181.000000,0.772541,1.838547,98.447298,1.631723
3.000000,182.000000,0.775081,1.841465,98.834345,1.629138
3.000000,183.000000,0.777655,1.844425,99.217934,1.626524
3.000000,184.000000,0.780265,1.847425,99.598074,1.623882
3.000000,185.000000,0.782908,1.850467,99.974776,1.621213
3.000000,186.000000,0.785585,1.853549,100.348048,1.618517
3.000000,187.000000,0.788296,1.856671,100.717903,1.615795
3.000000,188.000000,0.791039,1.859833,101.084351,1.613048
3.000000,189.000000,0.793816,1.863034,101.447405,1.610276
3.000000,190.000000,0.796625,1.866275,101.807076,1.607480
3.000000,191.000000,0.799467,1.869554,102.163379,1.604660
3.000000,192.000000,0.802340,1.872872,102.516326,1.601818
3.000000,193.000000,0.805244,1.876229,102.865931,1.598952
3.000000,194.000000,0.808180,1.879623,103.212210,1.596065
3.000000,195.000000,0.811146,1.883054,103.555177,1.593157
3.000000,196.000000,0.814143,1.886523,103.894848,1.590227
3.000000,197.000000,0.817171,1.890028,104.231237,1.587278
3.000000,198.000000,0.820227,1.893571,104.564363,1.584309
3.000000,199.000000,0.823314,1.897149,104.894240,1.581320
3.000000,200.000000,0.826429,1.900763,105.220887,1.578313
3.000000,201.000000,0.829573,1.904413,105.544319,1.575288
3.000000,202.000000,0.832746,1.908098,105.864556,1.572246
3.000000,203.000000,0.835947,1.911819,106.181614,1.569186
3.000000,204.000000,0.839176,1.915574,106.495512,1.566110
3.000000,205.000000,0.842432,1.919363,106.806269,1.563019
3.000000,206.000000,0.845715,1.923186,107.113902,1.559911
3.000000,207.000000,0.849025,1.927044,107.418430,1.556789
3.000000,208.000000,0.852362,1.930934,107.719874,1.553652
3.000000,209.000000,0.855725,1.934858,108.018252,1.550501
3.000000,210.000000,0.859114,1.938815,108.313583,1.547337
3.000000,211.000000,0.862529,1.942804,108.605887,1.544160
3.000000,212.000000,0.865969,1.946826,108.895184,1.540970
3.000000,213.000000,0.869433,1.950880,109.181494,1.537768
3.000000,214.000000,0.872923,1.954966,109.464838,1.534554
3.000000,215.000000,0.876437,1.959083,109.745234,1.531329
3.000000,216.000000,0.879975,1.963231,110.022703,1.528093
3.000000,217.000000,0.883538,1.967410,110.297266,1.524847
3.000000,218.000000,0.887123,1.971621,110.568944,1.521591
3.000000,219.000000,0.890732,1.975861,110.837756,1.518325
3.000000,220.000000,0.894364,1.980132,111.103723,1.515051
3.000000,221.000000,0.898019,1.984432,111.366866,1.511767
3.000000,222.000000,0.901696,1.988762,111.627206,1.508476
3.000000,223.000000,0.905395,1.993122,111.884763,1.505176
3.000000,224.000000,0.909116,1.997511,112.139557,1.501869
3.000000,225.000000,0.912859,2.001929,112.391610,1.498555
3.000000,226.000000,0.916623,2.006375,112.640943,1.495234
3.000000,227.000000,0.920409,2.010850,112.887575,1.491906
3.000000,228.000000,0.924215,2.015353,113.131528,1.488573
3.000000,229.000000,0.928041,2.019884,113.372822,1.485233
3.000000,230.000000,0.931888,2.024443,113.611478,1.481889
3.000000,231.000000,0.935756,2.029030,113.847516,1.478539
3.000000,232.000000,0.939642,2.033644,114.080957,1.475185
3.000000,233.000000,0.943549,2.038284,114.311822,1.471826
3.000000,234.000000,0.947475,2.042952,114.540130,1.468463
3.000000,235.000000,0.951420,2.047647,114.765902,1.465097
3.000000,236.000000,0.955384,2.052367,114.989159,1.461727
3.000000,237.000000,0.959366,2.057115,115.209920,1.458353
3.000000,238.000000,0.963367,2.061888,115.428206,1.454977
3.000000,239.000000,0.967386,2.066687,115.644037,1.451599
3.000000,240.000000,0.971423,2.071511,115.857432,1.448218
3.000000,241.000000,0.975478,2.076362,116.068411,1.444835
3.000000,242.000000,0.979550,2.081237,116.276995,1.441450
3.000000,243.000000,0.983640,2.086138,116.483203,1.438064
3.000000,244.000000,0.987747,2.091063,116.687054,1.434677
3.000000,245.000000,0.991870,2.096013,116.888567,1.431289
3.000000,246.000000,0.996010,2.100988,117.087763,1.427900
4.000000,1.000000,0.987831,2.091164,0.478203,1.912810
4.000000,2.000000,0.983690,2.086198,0.958682,1.917364
4.000000,3.000000,0.979567,2.081257,1.441437,1.921916
4.000000,4.000000,0.975460,2.076340,1.926467,1.926467
4.000000,5.000000,0.971371,2.071448,2.413770,1.931016
4.000000,6.000000,0.967299,2.066582,2.903345,1.935563
4.000000,7.000000,0.963244,2.061741,3.395189,1.940108
4.000000,8.000000,0.959208,2.056926,3.889300,1.944650
4.000000,9.000000,0.955189,2.052136,4.385675,1.949189
4.000000,10.000000,0.951189,2.047372,4.884310,1.953724
4.000000,11.000000,0.947208,2.042635,5.385202,1.958255
4.000000,12.000000,0.943245,2.037924,5.888346,1.962782
4.000000,13.000000,0.939302,2.033239,6.393739,1.967304
4.000000,14.000000,0.935378,2.028581,6.901375,1.971821
4.000000,15.000000,0.931473,2.023951,7.411248,1.976333
4.000000,16.000000,0.927588,2.019347,7.923352,1.980838
4.000000,17.000000,0.923723,2.014771,8.437682,1.985337
4.000000,18.000000,0.919878,2.010223,8.954230,1.989829
4.000000,19.000000,0.916054,2.005703,9.472989,1.994314
4.000000,20.000000,0.912251,2.001210,9.993951,1.998790
4.000000,21.000000,0.908468,1.996747,10.517108,2.003259
4.000000,22.000000,0.904708,1.992312,11.042450,2.007718
4.000000,23.000000,0.900968,1.987905,11.569968,2.012168
4.000000,24.000000,0.897251,1.983528,12.099652,2.016609
4.000000,25.000000,0.893555,1.979180,12.631492,2.021039
4.000000,26.000000,0.889882,1.974862,13.165477,2.025458
4.000000,27.000000,0.886232,1.970574,13.701593,2.029866
4.000000,28.000000,0.882605,1.966316,14.239830,2.034261
4.000000,29.000000,0.879000,1.962088,14.780175,2.038645
4.000000,30.000000,0.875420,1.957891,15.322613,2.043015
4.000000,31.000000,0.871863,1.953724,15.867130,2.047372
4.000000,32.000000,0.868331,1.949589,16.413712,2.051714
4.000000,33.000000,0.864822,1.945486,16.962343,2.056042
4.000000,34.000000,0.861339,1.941414,17.513007,2.060354
4.000000,35.000000,0.857880,1.937374,18.065687,2.064650
4.000000,36.000000,0.854447,1.933367,18.620366,2.068930
4.000000,37.000000,0.851040,1.929392,19.177024,2.073192
4.000000,38.000000,0.847658,1.925450,19.735644,2.077436
4.000000,39.000000,0.844303,1.921541,20.296205,2.081662
4.000000,40.000000,0.840974,1.917666,20.858687,2.085869
4.000000,41.000000,0.837672,1.913825,21.423069,2.090056
4.000000,42.000000,0.834397,1.910017,21.989329,2.094222
4.000000,43.000000,0.831150,1.906244,22.557444,2.098367
4.000000,44.000000,0.827931,1.902506,23.127390,2.102490
4.000000,45.000000,0.824739,1.898803,23.699144,2.106591
4.000000,46.000000,0.821577,1.895135,24.272680,2.110668
4.000000,47.000000,0.818443,1.891502,24.847972,2.114721
4.000000,48.000000,0.815338,1.887906,25.424994,2.118750
4.000000,49.000000,0.812263,1.884346,26.003718,2.122753
4.000000,50.000000,0.809217,1.880822,26.584116,2.126729
4.000000,51.000000,0.806202,1.877336,27.166159,2.130679
4.000000,52.000000,0.803217,1.873886,27.749816,2.134601
4.000000,53.000000,0.800263,1.870475,28.335056,2.138495
4.000000,54.000000,0.797341,1.867101,28.921848,2.142359
4.000000,55.000000,0.794449,1.863765,29.510160,2.146193
4.000000,56.000000,0.791590,1.860468,30.099957,2.149997
4.000000,57.000000,0.788763,1.857210,30.691206,2.153769
